filename,label,img_dir
Image_2522.jpg,BECKERS WHITE,data/train
Image_1530.jpg,PIPEVINE SWALLOW,data/train
Image_3425.jpg,ULYSES,data/train
Image_3108.jpg,EASTERN COMA,data/train
Image_2813.jpg,GREAT JAY,data/train
Image_4604.jpg,MILBERTS TORTOISESHELL,data/train
Image_3522.jpg,ORANGE OAKLEAF,data/train
Image_757.jpg,CLEOPATRA,data/train
Image_1362.jpg,PAPER KITE,data/train
Image_441.jpg,CLEOPATRA,data/train
Image_930.jpg,EASTERN COMA,data/train
Image_818.jpg,RED ADMIRAL,data/train
Image_2720.jpg,SILVER SPOT SKIPPER,data/train
Image_2279.jpg,SCARCE SWALLOW,data/train
Image_1613.jpg,ADONIS,data/train
Image_2992.jpg,SCARCE SWALLOW,data/train
Image_3379.jpg,BROWN SIPROETA,data/train
Image_5157.jpg,SCARCE SWALLOW,data/train
Image_19.jpg,ORANGE TIP,data/train
Image_2218.jpg,GREEN CELLED CATTLEHEART,data/train
Image_3233.jpg,GREY HAIRSTREAK,data/train
Image_467.jpg,PURPLISH COPPER,data/train
Image_828.jpg,BANDED PEACOCK,data/train
Image_5101.jpg,AN 88,data/train
Image_396.jpg,PURPLE HAIRSTREAK,data/train
Image_1181.jpg,VICEROY,data/train
Image_708.jpg,PURPLE HAIRSTREAK,data/train
Image_3567.jpg,PIPEVINE SWALLOW,data/train
Image_1787.jpg,ZEBRA LONG WING,data/train
Image_2702.jpg,PAPER KITE,data/train
Image_162.jpg,PURPLISH COPPER,data/train
Image_2451.jpg,BANDED ORANGE HELICONIAN,data/train
Image_5121.jpg,MANGROVE SKIPPER,data/train
Image_3357.jpg,INDRA SWALLOW,data/train
Image_3359.jpg,ULYSES,data/train
Image_1766.jpg,VICEROY,data/train
Image_1250.jpg,RED SPOTTED PURPLE,data/train
Image_614.jpg,STRAITED QUEEN,data/train
Image_2346.jpg,RED CRACKER,data/train
Image_452.jpg,EASTERN DAPPLE WHITE,data/train
Image_804.jpg,ULYSES,data/train
Image_2314.jpg,IPHICLUS SISTER,data/train
Image_4012.jpg,ZEBRA LONG WING,data/train
Image_25.jpg,QUESTION MARK,data/train
Image_4678.jpg,COMMON WOOD-NYMPH,data/train
Image_3967.jpg,IPHICLUS SISTER,data/train
Image_950.jpg,RED POSTMAN,data/train
Image_4074.jpg,CLEOPATRA,data/train
Image_2301.jpg,INDRA SWALLOW,data/train
Image_4788.jpg,COMMON WOOD-NYMPH,data/train
Image_2616.jpg,COMMON BANDED AWL,data/train
Image_1729.jpg,APPOLLO,data/train
Image_2587.jpg,BECKERS WHITE,data/train
Image_3720.jpg,CLODIUS PARNASSIAN,data/train
Image_827.jpg,ADONIS,data/train
Image_334.jpg,INDRA SWALLOW,data/train
Image_3573.jpg,DANAID EGGFLY,data/train
Image_2891.jpg,PURPLISH COPPER,data/train
Image_1862.jpg,CLEOPATRA,data/train
Image_300.jpg,PURPLE HAIRSTREAK,data/train
Image_1898.jpg,ORANGE TIP,data/train
Image_5163.jpg,CRIMSON PATCH,data/train
Image_1828.jpg,ATALA,data/train
Image_229.jpg,TWO BARRED FLASHER,data/train
Image_1757.jpg,PINE WHITE,data/train
Image_4215.jpg,ADONIS,data/train
Image_1270.jpg,COMMON BANDED AWL,data/train
Image_310.jpg,MESTRA,data/train
Image_2766.jpg,SOOTYWING,data/train
Image_3075.jpg,METALMARK,data/train
Image_2055.jpg,APPOLLO,data/train
Image_1543.jpg,APPOLLO,data/train
Image_5170.jpg,SLEEPY ORANGE,data/train
Image_1723.jpg,PIPEVINE SWALLOW,data/train
Image_4671.jpg,RED CRACKER,data/train
Image_463.jpg,STRAITED QUEEN,data/train
Image_4744.jpg,CABBAGE WHITE,data/train
Image_862.jpg,COMMON BANDED AWL,data/train
Image_2653.jpg,ORANGE TIP,data/train
Image_380.jpg,QUESTION MARK,data/train
Image_1849.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_2728.jpg,JULIA,data/train
Image_2294.jpg,PAPER KITE,data/train
Image_3861.jpg,GOLD BANDED,data/train
Image_2262.jpg,GOLD BANDED,data/train
Image_4894.jpg,ORANGE TIP,data/train
Image_47.jpg,PURPLISH COPPER,data/train
Image_3761.jpg,CRIMSON PATCH,data/train
Image_959.jpg,ATALA,data/train
Image_4049.jpg,APPOLLO,data/train
Image_3666.jpg,SOUTHERN DOGFACE,data/train
Image_571.jpg,YELLOW SWALLOW TAIL,data/train
Image_1450.jpg,RED SPOTTED PURPLE,data/train
Image_5191.jpg,JULIA,data/train
Image_2071.jpg,MESTRA,data/train
Image_73.jpg,ELBOWED PIERROT,data/train
Image_920.jpg,QUESTION MARK,data/train
Image_2317.jpg,RED POSTMAN,data/train
Image_427.jpg,CAIRNS BIRDWING,data/train
Image_3919.jpg,VICEROY,data/train
Image_2515.jpg,BLUE SPOTTED CROW,data/train
Image_3166.jpg,CHESTNUT,data/train
Image_1044.jpg,QUESTION MARK,data/train
Image_758.jpg,JULIA,data/train
Image_650.jpg,SOUTHERN DOGFACE,data/train
Image_1167.jpg,MILBERTS TORTOISESHELL,data/train
Image_323.jpg,CLOUDED SULPHUR,data/train
Image_359.jpg,CHESTNUT,data/train
Image_932.jpg,LARGE MARBLE,data/train
Image_4182.jpg,QUESTION MARK,data/train
Image_1234.jpg,BANDED PEACOCK,data/train
Image_4996.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_4553.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_3234.jpg,CRECENT,data/train
Image_3543.jpg,RED ADMIRAL,data/train
Image_3805.jpg,TROPICAL LEAFWING,data/train
Image_4045.jpg,GREAT EGGFLY,data/train
Image_5128.jpg,GREEN CELLED CATTLEHEART,data/train
Image_3170.jpg,STRAITED QUEEN,data/train
Image_4004.jpg,COMMON BANDED AWL,data/train
Image_1563.jpg,JULIA,data/train
Image_546.jpg,MESTRA,data/train
Image_1265.jpg,GREEN CELLED CATTLEHEART,data/train
Image_1998.jpg,BLACK HAIRSTREAK,data/train
Image_4446.jpg,ORANGE OAKLEAF,data/train
Image_455.jpg,GREAT EGGFLY,data/train
Image_4255.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_4877.jpg,MONARCH,data/train
Image_2656.jpg,CHESTNUT,data/train
Image_1178.jpg,POPINJAY,data/train
Image_1301.jpg,ORANGE TIP,data/train
Image_1207.jpg,SILVER SPOT SKIPPER,data/train
Image_1288.jpg,CLODIUS PARNASSIAN,data/train
Image_1877.jpg,TROPICAL LEAFWING,data/train
Image_3332.jpg,VICEROY,data/train
Image_877.jpg,ADONIS,data/train
Image_3478.jpg,PURPLISH COPPER,data/train
Image_1954.jpg,IPHICLUS SISTER,data/train
Image_4131.jpg,IPHICLUS SISTER,data/train
Image_37.jpg,GREEN CELLED CATTLEHEART,data/train
Image_2902.jpg,TROPICAL LEAFWING,data/train
Image_3565.jpg,GREEN CELLED CATTLEHEART,data/train
Image_949.jpg,ORANGE TIP,data/train
Image_769.jpg,SILVER SPOT SKIPPER,data/train
Image_817.jpg,PURPLE HAIRSTREAK,data/train
Image_2065.jpg,BLACK HAIRSTREAK,data/train
Image_646.jpg,MESTRA,data/train
Image_4199.jpg,LARGE MARBLE,data/train
Image_1006.jpg,MANGROVE SKIPPER,data/train
Image_2453.jpg,BLACK HAIRSTREAK,data/train
Image_2203.jpg,CHECQUERED SKIPPER,data/train
Image_3956.jpg,BANDED ORANGE HELICONIAN,data/train
Image_1606.jpg,CABBAGE WHITE,data/train
Image_2864.jpg,RED POSTMAN,data/train
Image_2190.jpg,INDRA SWALLOW,data/train
Image_1616.jpg,COPPER TAIL,data/train
Image_1855.jpg,PEACOCK,data/train
Image_3406.jpg,BLACK HAIRSTREAK,data/train
Image_4380.jpg,PURPLISH COPPER,data/train
Image_272.jpg,CHECQUERED SKIPPER,data/train
Image_2229.jpg,BANDED ORANGE HELICONIAN,data/train
Image_2558.jpg,QUESTION MARK,data/train
Image_4288.jpg,DANAID EGGFLY,data/train
Image_3568.jpg,RED ADMIRAL,data/train
Image_3579.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_1964.jpg,GREEN CELLED CATTLEHEART,data/train
Image_395.jpg,CABBAGE WHITE,data/train
Image_2516.jpg,CHESTNUT,data/train
Image_3776.jpg,METALMARK,data/train
Image_4752.jpg,CLOUDED SULPHUR,data/train
Image_2940.jpg,CLEOPATRA,data/train
Image_4195.jpg,ORCHARD SWALLOW,data/train
Image_3968.jpg,GOLD BANDED,data/train
Image_3443.jpg,MILBERTS TORTOISESHELL,data/train
Image_3225.jpg,BECKERS WHITE,data/train
Image_2888.jpg,EASTERN PINE ELFIN,data/train
Image_81.jpg,CLOUDED SULPHUR,data/train
Image_3916.jpg,GREEN CELLED CATTLEHEART,data/train
Image_355.jpg,PURPLE HAIRSTREAK,data/train
Image_1080.jpg,MILBERTS TORTOISESHELL,data/train
Image_3946.jpg,SLEEPY ORANGE,data/train
Image_1526.jpg,COMMON WOOD-NYMPH,data/train
Image_3441.jpg,CRECENT,data/train
Image_4225.jpg,AMERICAN SNOOT,data/train
Image_2517.jpg,INDRA SWALLOW,data/train
Image_4650.jpg,COMMON WOOD-NYMPH,data/train
Image_3681.jpg,ELBOWED PIERROT,data/train
Image_1533.jpg,CRIMSON PATCH,data/train
Image_121.jpg,ORCHARD SWALLOW,data/train
Image_379.jpg,CABBAGE WHITE,data/train
Image_2158.jpg,BLUE SPOTTED CROW,data/train
Image_2586.jpg,GREAT JAY,data/train
Image_3658.jpg,JULIA,data/train
Image_3640.jpg,PIPEVINE SWALLOW,data/train
Image_2764.jpg,ELBOWED PIERROT,data/train
Image_4261.jpg,PEACOCK,data/train
Image_948.jpg,INDRA SWALLOW,data/train
Image_3773.jpg,ORANGE OAKLEAF,data/train
Image_1834.jpg,LARGE MARBLE,data/train
Image_1525.jpg,RED CRACKER,data/train
Image_4154.jpg,CHECQUERED SKIPPER,data/train
Image_2181.jpg,COMMON BANDED AWL,data/train
Image_4766.jpg,WOOD SATYR,data/train
Image_3146.jpg,PINE WHITE,data/train
Image_4085.jpg,MONARCH,data/train
Image_4165.jpg,COMMON WOOD-NYMPH,data/train
Image_3358.jpg,BROWN SIPROETA,data/train
Image_4071.jpg,WOOD SATYR,data/train
Image_826.jpg,DANAID EGGFLY,data/train
Image_4249.jpg,SOUTHERN DOGFACE,data/train
Image_2791.jpg,EASTERN PINE ELFIN,data/train
Image_1534.jpg,LARGE MARBLE,data/train
Image_112.jpg,STRAITED QUEEN,data/train
Image_2391.jpg,PAPER KITE,data/train
Image_2321.jpg,CABBAGE WHITE,data/train
Image_1414.jpg,BANDED PEACOCK,data/train
Image_1384.jpg,BROWN SIPROETA,data/train
Image_3588.jpg,PIPEVINE SWALLOW,data/train
Image_192.jpg,GREAT JAY,data/train
Image_4987.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_4932.jpg,CHECQUERED SKIPPER,data/train
Image_1712.jpg,MESTRA,data/train
Image_283.jpg,VICEROY,data/train
Image_1871.jpg,CLODIUS PARNASSIAN,data/train
Image_5075.jpg,CLEOPATRA,data/train
Image_3246.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_2015.jpg,BANDED PEACOCK,data/train
Image_120.jpg,CHECQUERED SKIPPER,data/train
Image_3856.jpg,ATALA,data/train
Image_2399.jpg,GREY HAIRSTREAK,data/train
Image_1338.jpg,AN 88,data/train
Image_5131.jpg,BLUE SPOTTED CROW,data/train
Image_3140.jpg,ADONIS,data/train
Image_2242.jpg,STRAITED QUEEN,data/train
Image_1933.jpg,BANDED PEACOCK,data/train
Image_2526.jpg,SLEEPY ORANGE,data/train
Image_464.jpg,CLEOPATRA,data/train
Image_2752.jpg,ATALA,data/train
Image_4219.jpg,BLUE MORPHO,data/train
Image_346.jpg,ORCHARD SWALLOW,data/train
Image_696.jpg,GOLD BANDED,data/train
Image_1380.jpg,RED POSTMAN,data/train
Image_3571.jpg,MOURNING CLOAK,data/train
Image_4397.jpg,EASTERN COMA,data/train
Image_2077.jpg,EASTERN COMA,data/train
Image_2717.jpg,GREAT JAY,data/train
Image_4379.jpg,BANDED ORANGE HELICONIAN,data/train
Image_1242.jpg,MILBERTS TORTOISESHELL,data/train
Image_4983.jpg,IPHICLUS SISTER,data/train
Image_4546.jpg,EASTERN DAPPLE WHITE,data/train
Image_3466.jpg,BLUE SPOTTED CROW,data/train
Image_3377.jpg,SOUTHERN DOGFACE,data/train
Image_1334.jpg,MANGROVE SKIPPER,data/train
Image_2724.jpg,WOOD SATYR,data/train
Image_1917.jpg,MOURNING CLOAK,data/train
Image_4910.jpg,BANDED PEACOCK,data/train
Image_4822.jpg,TROPICAL LEAFWING,data/train
Image_3065.jpg,ATALA,data/train
Image_1370.jpg,STRAITED QUEEN,data/train
Image_4393.jpg,TROPICAL LEAFWING,data/train
Image_2590.jpg,ZEBRA LONG WING,data/train
Image_3646.jpg,ORANGE OAKLEAF,data/train
Image_2462.jpg,PEACOCK,data/train
Image_558.jpg,MALACHITE,data/train
Image_3781.jpg,STRAITED QUEEN,data/train
Image_1517.jpg,ZEBRA LONG WING,data/train
Image_857.jpg,CHESTNUT,data/train
Image_2419.jpg,RED SPOTTED PURPLE,data/train
Image_1798.jpg,ATALA,data/train
Image_2638.jpg,EASTERN DAPPLE WHITE,data/train
Image_2923.jpg,PURPLISH COPPER,data/train
Image_1680.jpg,METALMARK,data/train
Image_3488.jpg,CRECENT,data/train
Image_1023.jpg,PURPLISH COPPER,data/train
Image_485.jpg,SILVER SPOT SKIPPER,data/train
Image_3953.jpg,ULYSES,data/train
Image_3960.jpg,RED SPOTTED PURPLE,data/train
Image_743.jpg,INDRA SWALLOW,data/train
Image_2249.jpg,ULYSES,data/train
Image_2155.jpg,SCARCE SWALLOW,data/train
Image_71.jpg,YELLOW SWALLOW TAIL,data/train
Image_2107.jpg,BLUE MORPHO,data/train
Image_3845.jpg,ORANGE TIP,data/train
Image_1975.jpg,ORANGE TIP,data/train
Image_1929.jpg,SILVER SPOT SKIPPER,data/train
Image_3275.jpg,BLACK HAIRSTREAK,data/train
Image_1844.jpg,MESTRA,data/train
Image_764.jpg,CLOUDED SULPHUR,data/train
Image_4325.jpg,VICEROY,data/train
Image_2056.jpg,TROPICAL LEAFWING,data/train
Image_2383.jpg,COMMON WOOD-NYMPH,data/train
Image_2576.jpg,CRECENT,data/train
Image_4282.jpg,CRIMSON PATCH,data/train
Image_770.jpg,CRIMSON PATCH,data/train
Image_1185.jpg,MOURNING CLOAK,data/train
Image_1485.jpg,EASTERN COMA,data/train
Image_158.jpg,ULYSES,data/train
Image_4699.jpg,WOOD SATYR,data/train
Image_3990.jpg,GREAT EGGFLY,data/train
Image_2141.jpg,CRECENT,data/train
Image_1447.jpg,PURPLISH COPPER,data/train
Image_3429.jpg,GREAT JAY,data/train
Image_4505.jpg,ORCHARD SWALLOW,data/train
Image_295.jpg,ULYSES,data/train
Image_4234.jpg,BLUE MORPHO,data/train
Image_3154.jpg,CLOUDED SULPHUR,data/train
Image_2292.jpg,APPOLLO,data/train
Image_2473.jpg,ORCHARD SWALLOW,data/train
Image_1415.jpg,EASTERN DAPPLE WHITE,data/train
Image_1003.jpg,PAPER KITE,data/train
Image_2672.jpg,MALACHITE,data/train
Image_106.jpg,GREEN CELLED CATTLEHEART,data/train
Image_539.jpg,MANGROVE SKIPPER,data/train
Image_4016.jpg,BLUE SPOTTED CROW,data/train
Image_1771.jpg,SCARCE SWALLOW,data/train
Image_671.jpg,RED ADMIRAL,data/train
Image_2019.jpg,PIPEVINE SWALLOW,data/train
Image_3137.jpg,TROPICAL LEAFWING,data/train
Image_3817.jpg,BECKERS WHITE,data/train
Image_2455.jpg,GREY HAIRSTREAK,data/train
Image_267.jpg,BANDED ORANGE HELICONIAN,data/train
Image_5099.jpg,MALACHITE,data/train
Image_4097.jpg,CHESTNUT,data/train
Image_1831.jpg,PINE WHITE,data/train
Image_4982.jpg,RED ADMIRAL,data/train
Image_4868.jpg,CLEOPATRA,data/train
Image_3564.jpg,ZEBRA LONG WING,data/train
Image_177.jpg,CAIRNS BIRDWING,data/train
Image_4356.jpg,BANDED PEACOCK,data/train
Image_1989.jpg,ORCHARD SWALLOW,data/train
Image_4777.jpg,PINE WHITE,data/train
Image_3266.jpg,ADONIS,data/train
Image_4204.jpg,PEACOCK,data/train
Image_3619.jpg,CABBAGE WHITE,data/train
Image_964.jpg,MOURNING CLOAK,data/train
Image_3849.jpg,CAIRNS BIRDWING,data/train
Image_5026.jpg,AN 88,data/train
Image_4931.jpg,GREAT JAY,data/train
Image_2351.jpg,LARGE MARBLE,data/train
Image_3601.jpg,CHESTNUT,data/train
Image_4308.jpg,ORANGE OAKLEAF,data/train
Image_2865.jpg,SOUTHERN DOGFACE,data/train
Image_4517.jpg,PAPER KITE,data/train
Image_1788.jpg,COPPER TAIL,data/train
Image_2296.jpg,RED ADMIRAL,data/train
Image_2149.jpg,ORANGE TIP,data/train
Image_2422.jpg,PINE WHITE,data/train
Image_1259.jpg,AMERICAN SNOOT,data/train
Image_3345.jpg,EASTERN COMA,data/train
Image_1094.jpg,PAPER KITE,data/train
Image_1519.jpg,EASTERN PINE ELFIN,data/train
Image_4116.jpg,CHECQUERED SKIPPER,data/train
Image_2180.jpg,LARGE MARBLE,data/train
Image_57.jpg,MANGROVE SKIPPER,data/train
Image_3190.jpg,BLUE SPOTTED CROW,data/train
Image_3925.jpg,DANAID EGGFLY,data/train
Image_2673.jpg,QUESTION MARK,data/train
Image_4030.jpg,INDRA SWALLOW,data/train
Image_2624.jpg,WOOD SATYR,data/train
Image_3043.jpg,SOOTYWING,data/train
Image_4549.jpg,CRIMSON PATCH,data/train
Image_4843.jpg,BROWN SIPROETA,data/train
Image_4848.jpg,AMERICAN SNOOT,data/train
Image_2514.jpg,DANAID EGGFLY,data/train
Image_889.jpg,ZEBRA LONG WING,data/train
Image_5004.jpg,EASTERN DAPPLE WHITE,data/train
Image_741.jpg,BECKERS WHITE,data/train
Image_2823.jpg,TWO BARRED FLASHER,data/train
Image_2910.jpg,AMERICAN SNOOT,data/train
Image_4543.jpg,SCARCE SWALLOW,data/train
Image_2924.jpg,PEACOCK,data/train
Image_2949.jpg,PAPER KITE,data/train
Image_5041.jpg,SLEEPY ORANGE,data/train
Image_1847.jpg,EASTERN DAPPLE WHITE,data/train
Image_4841.jpg,PAINTED LADY,data/train
Image_2579.jpg,SLEEPY ORANGE,data/train
Image_4027.jpg,ULYSES,data/train
Image_3375.jpg,INDRA SWALLOW,data/train
Image_5174.jpg,CHECQUERED SKIPPER,data/train
Image_724.jpg,PAINTED LADY,data/train
Image_3596.jpg,PURPLE HAIRSTREAK,data/train
Image_2758.jpg,EASTERN PINE ELFIN,data/train
Image_3401.jpg,SCARCE SWALLOW,data/train
Image_2183.jpg,ORANGE OAKLEAF,data/train
Image_3922.jpg,COPPER TAIL,data/train
Image_1876.jpg,PEACOCK,data/train
Image_5086.jpg,GREY HAIRSTREAK,data/train
Image_626.jpg,CAIRNS BIRDWING,data/train
Image_996.jpg,EASTERN COMA,data/train
Image_1000.jpg,PEACOCK,data/train
Image_2425.jpg,PAPER KITE,data/train
Image_1731.jpg,SILVER SPOT SKIPPER,data/train
Image_2570.jpg,RED CRACKER,data/train
Image_1598.jpg,AN 88,data/train
Image_2773.jpg,AMERICAN SNOOT,data/train
Image_2707.jpg,BANDED PEACOCK,data/train
Image_883.jpg,PURPLISH COPPER,data/train
Image_3997.jpg,COMMON BANDED AWL,data/train
Image_924.jpg,ULYSES,data/train
Image_3405.jpg,POPINJAY,data/train
Image_1644.jpg,CLEOPATRA,data/train
Image_3042.jpg,PINE WHITE,data/train
Image_1758.jpg,EASTERN COMA,data/train
Image_808.jpg,MILBERTS TORTOISESHELL,data/train
Image_4538.jpg,STRAITED QUEEN,data/train
Image_2282.jpg,COMMON BANDED AWL,data/train
Image_1751.jpg,PURPLISH COPPER,data/train
Image_3104.jpg,CRECENT,data/train
Image_3900.jpg,CHECQUERED SKIPPER,data/train
Image_4163.jpg,ULYSES,data/train
Image_4006.jpg,BROWN SIPROETA,data/train
Image_529.jpg,AMERICAN SNOOT,data/train
Image_4948.jpg,PEACOCK,data/train
Image_3502.jpg,YELLOW SWALLOW TAIL,data/train
Image_4767.jpg,MILBERTS TORTOISESHELL,data/train
Image_3452.jpg,ELBOWED PIERROT,data/train
Image_189.jpg,ADONIS,data/train
Image_5173.jpg,PAINTED LADY,data/train
Image_5177.jpg,AMERICAN SNOOT,data/train
Image_184.jpg,ULYSES,data/train
Image_1091.jpg,ULYSES,data/train
Image_1246.jpg,PURPLISH COPPER,data/train
Image_3505.jpg,SLEEPY ORANGE,data/train
Image_548.jpg,DANAID EGGFLY,data/train
Image_865.jpg,CAIRNS BIRDWING,data/train
Image_3692.jpg,PAINTED LADY,data/train
Image_2045.jpg,MESTRA,data/train
Image_3598.jpg,BLUE MORPHO,data/train
Image_931.jpg,CHESTNUT,data/train
Image_4395.jpg,MONARCH,data/train
Image_823.jpg,SOUTHERN DOGFACE,data/train
Image_670.jpg,SLEEPY ORANGE,data/train
Image_3481.jpg,QUESTION MARK,data/train
Image_1957.jpg,MONARCH,data/train
Image_3388.jpg,MESTRA,data/train
Image_3743.jpg,RED POSTMAN,data/train
Image_4740.jpg,IPHICLUS SISTER,data/train
Image_4980.jpg,CABBAGE WHITE,data/train
Image_305.jpg,CRIMSON PATCH,data/train
Image_3599.jpg,JULIA,data/train
Image_2449.jpg,POPINJAY,data/train
Image_4377.jpg,MONARCH,data/train
Image_2362.jpg,RED CRACKER,data/train
Image_1880.jpg,JULIA,data/train
Image_4783.jpg,SOUTHERN DOGFACE,data/train
Image_3672.jpg,CRECENT,data/train
Image_3634.jpg,CABBAGE WHITE,data/train
Image_2434.jpg,METALMARK,data/train
Image_942.jpg,MILBERTS TORTOISESHELL,data/train
Image_4307.jpg,GREAT EGGFLY,data/train
Image_1641.jpg,BLUE SPOTTED CROW,data/train
Image_4502.jpg,PURPLE HAIRSTREAK,data/train
Image_4208.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_516.jpg,CAIRNS BIRDWING,data/train
Image_3342.jpg,PAPER KITE,data/train
Image_4654.jpg,CRIMSON PATCH,data/train
Image_1805.jpg,QUESTION MARK,data/train
Image_4690.jpg,COMMON BANDED AWL,data/train
Image_685.jpg,EASTERN COMA,data/train
Image_228.jpg,GREAT EGGFLY,data/train
Image_3059.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_3621.jpg,ORANGE OAKLEAF,data/train
Image_2909.jpg,SOOTYWING,data/train
Image_5133.jpg,CRECENT,data/train
Image_861.jpg,TWO BARRED FLASHER,data/train
Image_3531.jpg,GREEN CELLED CATTLEHEART,data/train
Image_3936.jpg,COPPER TAIL,data/train
Image_4861.jpg,ORCHARD SWALLOW,data/train
Image_2100.jpg,RED POSTMAN,data/train
Image_2450.jpg,ZEBRA LONG WING,data/train
Image_709.jpg,EASTERN PINE ELFIN,data/train
Image_925.jpg,RED SPOTTED PURPLE,data/train
Image_1651.jpg,GREEN CELLED CATTLEHEART,data/train
Image_1126.jpg,ADONIS,data/train
Image_1941.jpg,RED POSTMAN,data/train
Image_76.jpg,SILVER SPOT SKIPPER,data/train
Image_394.jpg,METALMARK,data/train
Image_3318.jpg,AN 88,data/train
Image_2026.jpg,EASTERN PINE ELFIN,data/train
Image_940.jpg,VICEROY,data/train
Image_1133.jpg,BROWN SIPROETA,data/train
Image_4840.jpg,GREEN CELLED CATTLEHEART,data/train
Image_289.jpg,MALACHITE,data/train
Image_4535.jpg,INDRA SWALLOW,data/train
Image_1555.jpg,GREEN CELLED CATTLEHEART,data/train
Image_2057.jpg,RED POSTMAN,data/train
Image_4299.jpg,CAIRNS BIRDWING,data/train
Image_2310.jpg,STRAITED QUEEN,data/train
Image_1404.jpg,MOURNING CLOAK,data/train
Image_4833.jpg,MOURNING CLOAK,data/train
Image_2113.jpg,GREY HAIRSTREAK,data/train
Image_3053.jpg,ORANGE TIP,data/train
Image_1983.jpg,ADONIS,data/train
Image_2790.jpg,MONARCH,data/train
Image_3724.jpg,MOURNING CLOAK,data/train
Image_414.jpg,SILVER SPOT SKIPPER,data/train
Image_3829.jpg,EASTERN PINE ELFIN,data/train
Image_238.jpg,ELBOWED PIERROT,data/train
Image_4489.jpg,SLEEPY ORANGE,data/train
Image_4800.jpg,BLUE MORPHO,data/train
Image_1253.jpg,CHECQUERED SKIPPER,data/train
Image_977.jpg,BLACK HAIRSTREAK,data/train
Image_3924.jpg,PURPLISH COPPER,data/train
Image_2405.jpg,PURPLISH COPPER,data/train
Image_4676.jpg,PURPLE HAIRSTREAK,data/train
Image_93.jpg,RED POSTMAN,data/train
Image_4899.jpg,SOOTYWING,data/train
Image_1291.jpg,EASTERN COMA,data/train
Image_384.jpg,PEACOCK,data/train
Image_2803.jpg,EASTERN PINE ELFIN,data/train
Image_2568.jpg,ADONIS,data/train
Image_945.jpg,SLEEPY ORANGE,data/train
Image_2165.jpg,PURPLE HAIRSTREAK,data/train
Image_3445.jpg,MONARCH,data/train
Image_2098.jpg,RED POSTMAN,data/train
Image_657.jpg,PAINTED LADY,data/train
Image_815.jpg,YELLOW SWALLOW TAIL,data/train
Image_3487.jpg,COMMON BANDED AWL,data/train
Image_989.jpg,GREAT JAY,data/train
Image_4351.jpg,IPHICLUS SISTER,data/train
Image_1546.jpg,IPHICLUS SISTER,data/train
Image_5042.jpg,BLUE SPOTTED CROW,data/train
Image_30.jpg,CRECENT,data/train
Image_1031.jpg,BROWN SIPROETA,data/train
Image_156.jpg,GOLD BANDED,data/train
Image_133.jpg,COMMON BANDED AWL,data/train
Image_831.jpg,PURPLISH COPPER,data/train
Image_3251.jpg,GREAT EGGFLY,data/train
Image_2154.jpg,LARGE MARBLE,data/train
Image_1711.jpg,STRAITED QUEEN,data/train
Image_3247.jpg,BLUE MORPHO,data/train
Image_3205.jpg,CHESTNUT,data/train
Image_1070.jpg,WOOD SATYR,data/train
Image_3196.jpg,COPPER TAIL,data/train
Image_1527.jpg,EASTERN COMA,data/train
Image_2478.jpg,SLEEPY ORANGE,data/train
Image_2835.jpg,STRAITED QUEEN,data/train
Image_3058.jpg,CLEOPATRA,data/train
Image_4461.jpg,MESTRA,data/train
Image_4313.jpg,PAPER KITE,data/train
Image_5103.jpg,MILBERTS TORTOISESHELL,data/train
Image_609.jpg,PEACOCK,data/train
Image_3630.jpg,MOURNING CLOAK,data/train
Image_4203.jpg,BECKERS WHITE,data/train
Image_4040.jpg,MOURNING CLOAK,data/train
Image_1278.jpg,ORANGE TIP,data/train
Image_819.jpg,BECKERS WHITE,data/train
Image_771.jpg,VICEROY,data/train
Image_2828.jpg,QUESTION MARK,data/train
Image_3994.jpg,MILBERTS TORTOISESHELL,data/train
Image_2627.jpg,WOOD SATYR,data/train
Image_372.jpg,AMERICAN SNOOT,data/train
Image_1319.jpg,BLACK HAIRSTREAK,data/train
Image_3249.jpg,COMMON BANDED AWL,data/train
Image_1854.jpg,ATALA,data/train
Image_596.jpg,BROWN SIPROETA,data/train
Image_3689.jpg,RED ADMIRAL,data/train
Image_2309.jpg,SOOTYWING,data/train
Image_215.jpg,PAINTED LADY,data/train
Image_2199.jpg,METALMARK,data/train
Image_5035.jpg,BLUE SPOTTED CROW,data/train
Image_4200.jpg,ORANGE OAKLEAF,data/train
Image_3459.jpg,RED SPOTTED PURPLE,data/train
Image_1298.jpg,GOLD BANDED,data/train
Image_2911.jpg,YELLOW SWALLOW TAIL,data/train
Image_2217.jpg,TWO BARRED FLASHER,data/train
Image_1398.jpg,EASTERN PINE ELFIN,data/train
Image_4691.jpg,BLACK HAIRSTREAK,data/train
